Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
4438	 G12150	 1	 8.407130e-16	 1.773196e+03	 0
4439	 G7567	 1	 8.415337e-16	 1.774676e+03	 0
4440	 G17006	 1	 8.432741e-16	 1.775493e+03	 0
4441	 G21914	 1	 8.456822e-16	 1.774201e+03	 0
4442	 G20761	 1	 8.470019e-16	 1.772260e+03	 0
4443	 G20315	 1	 8.473280e-16	 1.772304e+03	 0
4444	 G16681	 1	 8.492167e-16	 1.773066e+03	 0
4445	 G20737	 1	 8.511727e-16	 1.773348e+03	 0
4446	 G8405	 1	 8.523876e-16	 1.771987e+03	 0
4447	 G13453	 1	 8.547107e-16	 1.771414e+03	 0
4448	 G8422	 1	 8.569674e-16	 1.771607e+03	 0
4449	 G7254	 1	 8.584747e-16	 1.772182e+03	 0
4450	 G20984	 1	 8.586124e-16	 1.771276e+03	 0
4451	 G7817	 1	 8.597291e-16	 1.773178e+03	 0
4452	 G531	 1	 8.603789e-16	 1.775847e+03	 0
4453	 G1784	 1	 8.609671e-16	 1.776573e+03	 0
4454	 G3968	 1	 8.610005e-16	 1.771414e+03	 0
4455	 G10379	 1	 8.656089e-16	 1.771682e+03	 0
4456	 G13	 1	 8.669748e-16	 1.770314e+03	 0
4457	 G7585	 1	 8.681385e-16	 1.770460e+03	 0
4458	 G14192	 1	 8.685603e-16	 1.806463e+03	 0
4459	 G15847	 1	 8.702808e-16	 1.769703e+03	 0
4460	 G11037	 1	 8.772950e-16	 1.769668e+03	 0
4461	 G16733	 1	 8.782769e-16	 1.770490e+03	 0
4462	 G14260	 1	 8.808094e-16	 1.769957e+03	 0
4463	 G20159	 1	 8.815775e-16	 1.769088e+03	 0
4464	 G21221	 1	 8.818614e-16	 1.768267e+03	 0
4465	 G13645	 1	 8.835872e-16	 1.769794e+03	 0
4466	 G13145	 1	 8.838025e-16	 1.768311e+03	 0
4467	 G17223	 1	 8.868227e-16	 1.768044e+03	 0
4468	 G875	 1	 8.868233e-16	 1.769134e+03	 0
4469	 G1321	 1	 8.880345e-16	 1.767622e+03	 0
4470	 G7902	 1	 8.882213e-16	 1.768568e+03	 0
4471	 G13135	 1	 8.883146e-16	 1.767446e+03	 0
4472	 G12889	 1	 8.974933e-16	 1.767969e+03	 0
4473	 G1805	 1	 8.975652e-16	 1.766491e+03	 0
4474	 G18448	 1	 8.996986e-16	 1.768215e+03	 0
4475	 G20328	 1	 9.002860e-16	 1.766303e+03	 0
4476	 G3683	 1	 9.008554e-16	 1.766891e+03	 0
4477	 G2099	 1	 9.010173e-16	 1.777900e+03	 0
4478	 G10823	 1	 9.041928e-16	 1.777323e+03	 0
4479	 G14871	 1	 9.049423e-16	 1.768151e+03	 0
4480	 G6700	 1	 9.062964e-16	 1.765638e+03	 0
4481	 G60	 1	 9.064559e-16	 1.765475e+03	 0
4482	 G8407	 1	 9.093710e-16	 1.766042e+03	 0
4483	 G22448	 1	 9.097774e-16	 1.765424e+03	 0
4484	 G8927	 1	 9.125201e-16	 1.764398e+03	 0
4485	 G5041	 1	 9.125889e-16	 1.765499e+03	 0
4486	 G10670	 1	 9.130681e-16	 1.765004e+03	 0
4487	 G17	 1	 9.139136e-16	 1.764759e+03	 0
4488	 G20920	 1	 9.183540e-16	 1.769393e+03	 0
4489	 G19041	 1	 9.192883e-16	 1.763862e+03	 0
4490	 G22349	 1	 9.200222e-16	 1.764094e+03	 0
4491	 G13797	 1	 9.211677e-16	 1.764903e+03	 0
4492	 G1594	 1	 9.223533e-16	 1.774432e+03	 0
4493	 G61	 1	 9.225787e-16	 1.763343e+03	 0
4494	 G14596	 1	 9.238972e-16	 1.764952e+03	 0
4495	 G11149	 1	 9.259537e-16	 1.767072e+03	 0
4496	 G15403	 1	 9.278991e-16	 1.763371e+03	 0
4497	 G3972	 1	 9.288867e-16	 1.762778e+03	 0
4498	 G1366	 1	 9.296445e-16	 1.762957e+03	 0
4499	 G16530	 1	 9.309740e-16	 1.762939e+03	 0
4500	 G22550	 1	 9.313848e-16	 1.762680e+03	 0
4501	 G2661	 1	 9.322281e-16	 1.763459e+03	 0
4502	 G16807	 1	 9.330674e-16	 1.764943e+03	 0
4503	 G12316	 1	 9.334408e-16	 1.762457e+03	 0
4504	 G8706	 1	 9.344453e-16	 1.766404e+03	 0
4505	 G20776	 1	 9.350453e-16	 1.762126e+03	 0
4506	 G8299	 1	 9.369388e-16	 1.761766e+03	 0
4507	 G11348	 1	 9.370118e-16	 1.761774e+03	 0
4508	 G13925	 1	 9.381944e-16	 1.762323e+03	 0
4509	 G18174	 1	 9.392449e-16	 1.762062e+03	 0
4510	 G10025	 1	 9.405979e-16	 1.762656e+03	 0
4511	 G3057	 1	 9.411860e-16	 1.765071e+03	 0
4512	 G10443	 1	 9.449978e-16	 1.761087e+03	 0
4513	 G13912	 1	 9.463165e-16	 1.761594e+03	 0
4514	 G9119	 1	 9.472945e-16	 1.764022e+03	 0
4515	 G10993	 1	 9.483856e-16	 1.760665e+03	 0
4516	 G1756	 1	 9.488362e-16	 1.761861e+03	 0
4517	 G13942	 1	 9.492647e-16	 1.762052e+03	 0
4518	 G1157	 1	 9.511668e-16	 1.762150e+03	 0
4519	 G901	 1	 9.531817e-16	 1.759965e+03	 0
4520	 G20272	 1	 9.536701e-16	 1.760129e+03	 0
4521	 G16300	 1	 9.539076e-16	 1.760618e+03	 0
4522	 G12091	 1	 9.544032e-16	 1.760856e+03	 0
4523	 G8553	 1	 9.557342e-16	 1.760284e+03	 0
4524	 G17306	 1	 9.605375e-16	 1.760012e+03	 0
4525	 G14560	 1	 9.607694e-16	 1.759521e+03	 0
4526	 G864	 1	 9.609748e-16	 1.759892e+03	 0
4527	 G16660	 1	 9.612040e-16	 1.763855e+03	 0
4528	 G5176	 1	 9.623186e-16	 1.760081e+03	 0
4529	 G22052	 1	 9.627198e-16	 1.761366e+03	 0
4530	 G1785	 1	 9.637975e-16	 1.769386e+03	 0
4531	 G6056	 1	 9.654426e-16	 1.760202e+03	 0
4532	 G8260	 1	 9.660134e-16	 1.758799e+03	 0
4533	 G19155	 1	 9.663760e-16	 1.760561e+03	 0
4534	 G12166	 1	 9.666268e-16	 1.760542e+03	 0
4535	 G22420	 1	 9.707594e-16	 1.758114e+03	 0
4536	 G11559	 1	 9.712145e-16	 1.758499e+03	 0
4537	 G21813	 1	 9.720630e-16	 1.758713e+03	 0
4538	 G10958	 1	 9.723127e-16	 1.758082e+03	 0
4539	 G13993	 1	 9.726798e-16	 1.762277e+03	 0
4540	 G7323	 1	 9.732149e-16	 1.757783e+03	 0
4541	 G20820	 1	 9.732386e-16	 1.764905e+03	 0
4542	 G2458	 1	 9.733345e-16	 1.759662e+03	 0
4543	 G14646	 1	 9.741276e-16	 1.761556e+03	 0
4544	 G14188	 1	 9.785465e-16	 1.757371e+03	 0
4545	 G5160	 1	 9.787942e-16	 1.758068e+03	 0
4546	 G21264	 1	 9.804016e-16	 1.757647e+03	 0
4547	 G167	 1	 9.804256e-16	 1.757929e+03	 0
4548	 G4743	 1	 9.818930e-16	 1.757260e+03	 0
4549	 G12608	 1	 9.861399e-16	 1.758639e+03	 0
4550	 G17915	 1	 9.885574e-16	 1.757282e+03	 0
4551	 G3398	 1	 9.887358e-16	 1.757358e+03	 0
4552	 G12748	 1	 9.893358e-16	 1.757209e+03	 0
4553	 G8043	 1	 9.894093e-16	 1.757090e+03	 0
4554	 G22662	 1	 9.905217e-16	 1.759755e+03	 0
4555	 G4074	 1	 9.907788e-16	 1.756315e+03	 0
4556	 G7161	 1	 9.916397e-16	 1.760018e+03	 0
4557	 G19528	 1	 9.950725e-16	 1.756097e+03	 0
4558	 G1895	 1	 9.954456e-16	 1.755975e+03	 0
4559	 G8498	 1	 9.954726e-16	 1.756831e+03	 0
4560	 G21902	 1	 9.971757e-16	 1.755234e+03	 0
4561	 G15714	 1	 9.983044e-16	 1.755525e+03	 0
4562	 G13631	 1	 1.001695e-15	 1.755538e+03	 0
4563	 G20654	 1	 1.003067e-15	 1.754190e+03	 0
4564	 G2986	 1	 1.003779e-15	 1.754923e+03	 0
4565	 G7292	 1	 1.004545e-15	 1.762709e+03	 0
4566	 G17774	 1	 1.005868e-15	 1.755079e+03	 0
4567	 G2161	 1	 1.010301e-15	 1.756366e+03	 0
4568	 G15341	 1	 1.011182e-15	 1.753893e+03	 0
4569	 G13813	 1	 1.011510e-15	 1.754466e+03	 0
4570	 G21286	 1	 1.012404e-15	 1.788079e+03	 0
4571	 G610	 1	 1.014239e-15	 1.753738e+03	 0
4572	 G18941	 1	 1.015466e-15	 1.753642e+03	 0
4573	 G15843	 1	 1.015982e-15	 1.754509e+03	 0
4574	 G10492	 1	 1.018966e-15	 1.753718e+03	 0
4575	 G9343	 1	 1.021368e-15	 1.753477e+03	 0
4576	 G2681	 1	 1.023408e-15	 1.753989e+03	 0
4577	 G20138	 1	 1.023705e-15	 1.753993e+03	 0
4578	 G7096	 1	 1.024181e-15	 1.753487e+03	 0
4579	 G8660	 1	 1.024505e-15	 1.753779e+03	 0
4580	 G19419	 1	 1.025448e-15	 1.753408e+03	 0
4581	 G1345	 1	 1.026319e-15	 1.756082e+03	 0
4582	 G19102	 1	 1.027154e-15	 1.753128e+03	 0
4583	 G16356	 1	 1.027256e-15	 1.755509e+03	 0
4584	 G2775	 1	 1.028591e-15	 1.751965e+03	 0
4585	 G1355	 1	 1.029705e-15	 1.751930e+03	 0
4586	 G10188	 1	 1.030773e-15	 1.753459e+03	 0
4587	 G2239	 1	 1.032526e-15	 1.752656e+03	 0
4588	 G10671	 1	 1.033183e-15	 1.767574e+03	 0
4589	 G19028	 1	 1.035990e-15	 1.752059e+03	 0
4590	 G8283	 1	 1.039411e-15	 1.750955e+03	 0
4591	 G4576	 1	 1.040002e-15	 1.752048e+03	 0
4592	 G8936	 1	 1.041875e-15	 1.752087e+03	 0
4593	 G12669	 1	 1.042850e-15	 1.751265e+03	 0
4594	 G6881	 1	 1.043896e-15	 1.752739e+03	 0
4595	 G17820	 1	 1.045872e-15	 1.751144e+03	 0
4596	 G21269	 1	 1.047248e-15	 1.750213e+03	 0
4597	 G1368	 1	 1.047769e-15	 1.751557e+03	 0
4598	 G11030	 1	 1.048113e-15	 1.750491e+03	 0
4599	 G7886	 1	 1.048199e-15	 1.767162e+03	 0
4600	 G4622	 1	 1.048764e-15	 1.751302e+03	 0
4601	 G15552	 1	 1.056934e-15	 1.750478e+03	 0
4602	 G7083	 1	 1.056986e-15	 1.749501e+03	 0
4603	 G20691	 1	 1.057334e-15	 1.750860e+03	 0
4604	 G20477	 1	 1.057947e-15	 1.749508e+03	 0
4605	 G2608	 1	 1.059269e-15	 1.749703e+03	 0
4606	 G20278	 1	 1.059560e-15	 1.748937e+03	 0
4607	 G8649	 1	 1.060186e-15	 1.749945e+03	 0
4608	 G221	 1	 1.065861e-15	 1.749258e+03	 0
4609	 G14516	 1	 1.066503e-15	 1.748746e+03	 0
4610	 G16633	 1	 1.067545e-15	 1.748479e+03	 0
4611	 G2975	 1	 1.067667e-15	 1.748203e+03	 0
4612	 G22358	 1	 1.069773e-15	 1.747975e+03	 0
4613	 G7314	 1	 1.070417e-15	 1.748497e+03	 0
4614	 G14579	 1	 1.071489e-15	 1.748467e+03	 0
4615	 G16889	 1	 1.071724e-15	 1.750648e+03	 0
4616	 G21217	 1	 1.072171e-15	 1.748315e+03	 0
4617	 G13489	 1	 1.072708e-15	 1.748364e+03	 0
4618	 G12603	 1	 1.073316e-15	 1.748766e+03	 0
4619	 G18624	 1	 1.073324e-15	 1.748489e+03	 0
4620	 G9225	 1	 1.075726e-15	 1.750586e+03	 0
4621	 G471	 1	 1.076843e-15	 1.747896e+03	 0
4622	 G21528	 1	 1.077229e-15	 1.748024e+03	 0
4623	 G1347	 1	 1.080986e-15	 1.747685e+03	 0
4624	 G13715	 1	 1.082140e-15	 1.747257e+03	 0
4625	 G18849	 1	 1.086426e-15	 1.750585e+03	 0
4626	 G13852	 1	 1.086748e-15	 1.746509e+03	 0
4627	 G14720	 1	 1.090348e-15	 1.746474e+03	 0
4628	 G13265	 1	 1.090695e-15	 1.746912e+03	 0
4629	 G17998	 1	 1.091087e-15	 1.746173e+03	 0
4630	 G1246	 1	 1.093071e-15	 1.746728e+03	 0
4631	 G20335	 1	 1.094888e-15	 1.745406e+03	 0
4632	 G22551	 1	 1.095830e-15	 1.746082e+03	 0
4633	 G17617	 1	 1.101013e-15	 1.745540e+03	 0
4634	 G422	 1	 1.102509e-15	 1.746119e+03	 0
4635	 G11137	 1	 1.103731e-15	 1.745623e+03	 0
4636	 G21261	 1	 1.108908e-15	 1.747104e+03	 0
4637	 G1133	 1	 1.109779e-15	 1.746024e+03	 0
4638	 G15222	 1	 1.119824e-15	 1.743510e+03	 0
4639	 G17798	 1	 1.121912e-15	 1.745289e+03	 0
4640	 G3612	 1	 1.122843e-15	 1.743228e+03	 0
4641	 G14692	 1	 1.123275e-15	 1.743320e+03	 0
4642	 G16805	 1	 1.123467e-15	 1.743133e+03	 0
4643	 G20219	 1	 1.123517e-15	 1.744151e+03	 0
4644	 G19657	 1	 1.123686e-15	 1.742862e+03	 0
4645	 G942	 1	 1.123790e-15	 1.743343e+03	 0
4646	 G3877	 1	 1.126460e-15	 1.743502e+03	 0
4647	 G7272	 1	 1.127623e-15	 1.742839e+03	 0
4648	 G517	 1	 1.136695e-15	 1.744378e+03	 0
4649	 G8518	 1	 1.139024e-15	 1.742873e+03	 0
4650	 G8439	 1	 1.145531e-15	 1.740676e+03	 0
4651	 G1814	 1	 1.150864e-15	 1.743401e+03	 0
4652	 G3219	 1	 1.151334e-15	 1.740333e+03	 0
4653	 G16336	 1	 1.151992e-15	 1.741225e+03	 0
4654	 G13546	 1	 1.153068e-15	 1.741500e+03	 0
4655	 G8736	 1	 1.157145e-15	 1.739950e+03	 0
4656	 G12955	 1	 1.157525e-15	 1.740426e+03	 0
4657	 G7941	 1	 1.161845e-15	 1.739645e+03	 0
4658	 G7413	 1	 1.165445e-15	 1.739180e+03	 0
4659	 G8789	 1	 1.168759e-15	 1.739117e+03	 0
4660	 G6070	 1	 1.169101e-15	 1.739461e+03	 0
4661	 G9394	 1	 1.169870e-15	 1.738859e+03	 0
4662	 G3255	 1	 1.170582e-15	 1.739307e+03	 0
4663	 G21229	 1	 1.171672e-15	 1.739149e+03	 0
4664	 G3030	 1	 1.172214e-15	 1.738329e+03	 0
4665	 G16503	 1	 1.173590e-15	 1.738881e+03	 0
4666	 G21794	 1	 1.175138e-15	 1.738808e+03	 0
4667	 G248	 1	 1.180093e-15	 1.738971e+03	 0
4668	 G2346	 1	 1.181005e-15	 1.740414e+03	 0
4669	 G8576	 1	 1.181023e-15	 1.738328e+03	 0
4670	 G12287	 1	 1.186254e-15	 1.737909e+03	 0
4671	 G1069	 1	 1.187341e-15	 1.737454e+03	 0
4672	 G8764	 1	 1.188929e-15	 1.738328e+03	 0
4673	 G7706	 1	 1.189197e-15	 1.737658e+03	 0
4674	 G15314	 1	 1.189694e-15	 1.737549e+03	 0
4675	 G13002	 1	 1.191662e-15	 1.737061e+03	 0
4676	 G3392	 1	 1.193371e-15	 1.736548e+03	 0
4677	 G13553	 1	 1.193966e-15	 1.736868e+03	 0
4678	 G14465	 1	 1.200116e-15	 1.737794e+03	 0
4679	 G9426	 1	 1.202564e-15	 1.735671e+03	 0
4680	 G14139	 1	 1.204329e-15	 1.736247e+03	 0
4681	 G6658	 1	 1.208352e-15	 1.735941e+03	 0
4682	 G7395	 1	 1.211638e-15	 1.736321e+03	 0
4683	 G16747	 1	 1.213826e-15	 1.781161e+03	 0
4684	 G8647	 1	 1.217397e-15	 1.741434e+03	 0
4685	 G8325	 1	 1.219222e-15	 1.735232e+03	 0
4686	 G15472	 1	 1.220767e-15	 1.736849e+03	 0
4687	 G50	 1	 1.224254e-15	 1.735552e+03	 0
4688	 G3692	 1	 1.226892e-15	 1.733927e+03	 0
4689	 G12113	 1	 1.227958e-15	 1.734273e+03	 0
4690	 G18818	 1	 1.230969e-15	 1.733457e+03	 0
4691	 G9186	 1	 1.231622e-15	 1.734998e+03	 0
4692	 G425	 1	 1.235468e-15	 1.734136e+03	 0
4693	 G7412	 1	 1.238567e-15	 1.733202e+03	 0
4694	 G8177	 1	 1.238866e-15	 1.745022e+03	 0
4695	 G156	 1	 1.239096e-15	 1.732937e+03	 0
4696	 G16549	 1	 1.244701e-15	 1.734982e+03	 0
4697	 G6880	 1	 1.247700e-15	 1.734151e+03	 0
4698	 G10440	 1	 1.251995e-15	 1.732606e+03	 0
4699	 G15054	 1	 1.252100e-15	 1.734673e+03	 0
4700	 G8575	 1	 1.257718e-15	 1.734474e+03	 0
4701	 G9586	 1	 1.264890e-15	 1.731427e+03	 0
4702	 G8356	 1	 1.266790e-15	 1.731131e+03	 0
4703	 G20300	 1	 1.273975e-15	 1.731449e+03	 0
4704	 G13073	 1	 1.274820e-15	 1.730396e+03	 0
4705	 G19735	 1	 1.276140e-15	 1.730241e+03	 0
4706	 G14554	 1	 1.276488e-15	 1.729845e+03	 0
4707	 G674	 1	 1.278290e-15	 1.731508e+03	 0
4708	 G20048	 1	 1.279031e-15	 1.729979e+03	 0
4709	 G16308	 1	 1.279338e-15	 1.730148e+03	 0
4710	 G583	 1	 1.281775e-15	 1.729381e+03	 0
4711	 G22541	 1	 1.281825e-15	 1.729316e+03	 0
4712	 G10660	 1	 1.282420e-15	 1.730220e+03	 0
4713	 G16976	 1	 1.290244e-15	 1.728729e+03	 0
4714	 G2119	 1	 1.291989e-15	 1.736718e+03	 0
4715	 G12336	 1	 1.295725e-15	 1.728108e+03	 0
4716	 G14946	 1	 1.296860e-15	 1.728597e+03	 0
4717	 G2402	 1	 1.298580e-15	 1.728744e+03	 0
4718	 G19780	 1	 1.301860e-15	 1.727739e+03	 0
4719	 G7380	 1	 1.307358e-15	 1.729031e+03	 0
4720	 G5132	 1	 1.307603e-15	 1.728005e+03	 0
4721	 G7947	 1	 1.312259e-15	 1.727151e+03	 0
4722	 G1475	 1	 1.313768e-15	 1.727745e+03	 0
4723	 G2287	 1	 1.313882e-15	 1.735883e+03	 0
4724	 G12917	 1	 1.315045e-15	 1.726762e+03	 0
4725	 G18945	 1	 1.318726e-15	 1.728112e+03	 0
4726	 G1700	 1	 1.320406e-15	 1.726594e+03	 0
4727	 G6750	 1	 1.320721e-15	 1.726495e+03	 0
4728	 G12747	 1	 1.332428e-15	 1.725706e+03	 0
4729	 G22205	 1	 1.332719e-15	 1.727796e+03	 0
4730	 G20952	 1	 1.335043e-15	 1.726924e+03	 0
4731	 G20924	 1	 1.337346e-15	 1.725407e+03	 0
4732	 G8635	 1	 1.337606e-15	 1.725545e+03	 0
4733	 G2658	 1	 1.338964e-15	 1.727636e+03	 0
4734	 G14478	 1	 1.341375e-15	 1.724630e+03	 0
4735	 G5693	 1	 1.347387e-15	 1.724693e+03	 0
4736	 G12301	 1	 1.348463e-15	 1.723851e+03	 0
4737	 G16462	 1	 1.353880e-15	 1.723920e+03	 0
4738	 G11227	 1	 1.358190e-15	 1.723836e+03	 0
4739	 G21666	 1	 1.360640e-15	 1.723508e+03	 0
4740	 G20755	 1	 1.363069e-15	 1.723230e+03	 0
4741	 G7446	 1	 1.364257e-15	 1.723327e+03	 0
4742	 G19147	 1	 1.364876e-15	 1.723534e+03	 0
4743	 G13613	 1	 1.365445e-15	 1.722827e+03	 0
4744	 G6068	 1	 1.365645e-15	 1.723468e+03	 0
4745	 G14689	 1	 1.366769e-15	 1.722571e+03	 0
4746	 G6109	 1	 1.372319e-15	 1.722745e+03	 0
4747	 G15862	 1	 1.372858e-15	 1.722822e+03	 0
4748	 G13693	 1	 1.374125e-15	 1.722387e+03	 0
4749	 G17075	 1	 1.375897e-15	 1.722092e+03	 0
4750	 G1554	 1	 1.377316e-15	 1.722408e+03	 0
4751	 G20791	 1	 1.377937e-15	 1.722587e+03	 0
4752	 G14357	 1	 1.379185e-15	 1.726612e+03	 0
4753	 G8491	 1	 1.382871e-15	 1.722261e+03	 0
4754	 G7460	 1	 1.385058e-15	 1.722468e+03	 0
4755	 G10898	 1	 1.387615e-15	 1.721696e+03	 0
4756	 G657	 1	 1.389254e-15	 1.722356e+03	 0
4757	 G10544	 1	 1.389654e-15	 1.723523e+03	 0
4758	 G19817	 1	 1.389897e-15	 1.723459e+03	 0
4759	 G9724	 1	 1.389906e-15	 1.721878e+03	 0
4760	 G22005	 1	 1.390459e-15	 1.721480e+03	 0
4761	 G12665	 1	 1.392670e-15	 1.723111e+03	 0
4762	 G2666	 1	 1.394379e-15	 1.720789e+03	 0
4763	 G13799	 1	 1.395941e-15	 1.721641e+03	 0
4764	 G1125	 1	 1.396417e-15	 1.722399e+03	 0
4765	 G1191	 1	 1.398033e-15	 1.721011e+03	 0
4766	 G12415	 1	 1.398557e-15	 1.720969e+03	 0
4767	 G4692	 1	 1.398820e-15	 1.724193e+03	 0
4768	 G3303	 1	 1.402119e-15	 1.721202e+03	 0
4769	 G7982	 1	 1.403490e-15	 1.720483e+03	 0
4770	 G13121	 1	 1.403848e-15	 1.720937e+03	 0
4771	 G11357	 1	 1.406796e-15	 1.720232e+03	 0
4772	 G2050	 1	 1.410075e-15	 1.719730e+03	 0
4773	 G19197	 1	 1.412988e-15	 1.719730e+03	 0
4774	 G22195	 1	 1.414252e-15	 1.719377e+03	 0
4775	 G10495	 1	 1.417620e-15	 1.720074e+03	 0
4776	 G9811	 1	 1.419469e-15	 1.719669e+03	 0
4777	 G7078	 1	 1.421564e-15	 1.719100e+03	 0
4778	 G884	 1	 1.421983e-15	 1.718405e+03	 0
4779	 G4294	 1	 1.423469e-15	 1.719406e+03	 0
4780	 G19324	 1	 1.424055e-15	 1.719785e+03	 0
4781	 G9329	 1	 1.424724e-15	 1.718380e+03	 0
4782	 G6305	 1	 1.426283e-15	 1.718257e+03	 0
4783	 G20788	 1	 1.428395e-15	 1.720042e+03	 0
4784	 G20760	 1	 1.428492e-15	 1.721472e+03	 0
4785	 G3519	 1	 1.432107e-15	 1.719125e+03	 0
4786	 G6897	 1	 1.432838e-15	 1.718879e+03	 0
4787	 G1718	 1	 1.446384e-15	 1.716903e+03	 0
4788	 G15670	 1	 1.446547e-15	 1.722295e+03	 0
4789	 G19877	 1	 1.446945e-15	 1.717227e+03	 0
4790	 G17689	 1	 1.455653e-15	 1.717390e+03	 0
4791	 G10866	 1	 1.463727e-15	 1.724590e+03	 0
4792	 G13047	 1	 1.466489e-15	 1.717355e+03	 0
4793	 G15916	 1	 1.467023e-15	 1.717038e+03	 0
4794	 G11072	 1	 1.472174e-15	 1.730919e+03	 0
4795	 G18449	 1	 1.472898e-15	 1.723461e+03	 0
4796	 G10825	 1	 1.476030e-15	 1.715865e+03	 0
4797	 G21300	 1	 1.480770e-15	 1.714456e+03	 0
4798	 G17219	 1	 1.484102e-15	 1.714614e+03	 0
4799	 G872	 1	 1.485711e-15	 1.714044e+03	 0
4800	 G1098	 1	 1.486364e-15	 1.716111e+03	 0
4801	 G16468	 1	 1.487592e-15	 1.714064e+03	 0
4802	 G10913	 1	 1.489909e-15	 1.715911e+03	 0
4803	 G8675	 1	 1.490735e-15	 1.713800e+03	 0
4804	 G20773	 1	 1.493015e-15	 1.713699e+03	 0
4805	 G12413	 1	 1.493612e-15	 1.721048e+03	 0
4806	 G8779	 1	 1.495981e-15	 1.714713e+03	 0
4807	 G6163	 1	 1.498378e-15	 1.713709e+03	 0
4808	 G1422	 1	 1.498506e-15	 1.715098e+03	 0
4809	 G14243	 1	 1.499446e-15	 1.713072e+03	 0
4810	 G19857	 1	 1.502356e-15	 1.717116e+03	 0
4811	 G7076	 1	 1.504109e-15	 1.714977e+03	 0
4812	 G1871	 1	 1.504924e-15	 1.713196e+03	 0
4813	 G3399	 1	 1.508249e-15	 1.713069e+03	 0
4814	 G13749	 1	 1.513277e-15	 1.713881e+03	 0
4815	 G7729	 1	 1.517701e-15	 1.712992e+03	 0
4816	 G1919	 1	 1.520397e-15	 1.712559e+03	 0
4817	 G17173	 1	 1.522391e-15	 1.714329e+03	 0
4818	 G14023	 1	 1.523714e-15	 1.711876e+03	 0
4819	 G13961	 1	 1.524234e-15	 1.712500e+03	 0
4820	 G19311	 1	 1.524779e-15	 1.713840e+03	 0
4821	 G7312	 1	 1.525230e-15	 1.712015e+03	 0
4822	 G12077	 1	 1.525876e-15	 1.713737e+03	 0
4823	 G16490	 1	 1.531649e-15	 1.711044e+03	 0
4824	 G2241	 1	 1.535902e-15	 1.714481e+03	 0
4825	 G6872	 1	 1.537524e-15	 1.711077e+03	 0
4826	 G15157	 1	 1.538676e-15	 1.713091e+03	 0
4827	 G13158	 1	 1.539311e-15	 1.712337e+03	 0
4828	 G710	 1	 1.540097e-15	 1.712487e+03	 0
4829	 G14967	 1	 1.541595e-15	 1.710977e+03	 0
4830	 G20690	 1	 1.545478e-15	 1.717333e+03	 0
4831	 G8274	 1	 1.546817e-15	 1.710790e+03	 0
4832	 G8278	 1	 1.551707e-15	 1.711489e+03	 0
4833	 G8404	 1	 1.552717e-15	 1.710172e+03	 0
4834	 G6706	 1	 1.557960e-15	 1.709335e+03	 0
4835	 G12664	 1	 1.558095e-15	 1.709537e+03	 0
4836	 G15373	 1	 1.558596e-15	 1.711445e+03	 0
4837	 G2773	 1	 1.559519e-15	 1.717950e+03	 0
4838	 G8879	 1	 1.567024e-15	 1.712240e+03	 0
4839	 G16757	 1	 1.574138e-15	 1.708164e+03	 0
4840	 G12338	 1	 1.576972e-15	 1.708384e+03	 0
4841	 G11243	 1	 1.580996e-15	 1.708258e+03	 0
4842	 G2763	 1	 1.585939e-15	 1.707723e+03	 0
4843	 G15693	 1	 1.589128e-15	 1.709195e+03	 0
4844	 G17726	 1	 1.590369e-15	 1.709226e+03	 0
4845	 G16488	 1	 1.595304e-15	 1.707066e+03	 0
4846	 G17412	 1	 1.598688e-15	 1.707366e+03	 0
4847	 G20277	 1	 1.600687e-15	 1.708449e+03	 0
4848	 G13076	 1	 1.601549e-15	 1.706638e+03	 0
4849	 G20700	 1	 1.602148e-15	 1.706562e+03	 0
4850	 G3428	 1	 1.608922e-15	 1.712704e+03	 0
4851	 G10654	 1	 1.611273e-15	 1.707769e+03	 0
4852	 G6986	 1	 1.615469e-15	 1.705791e+03	 0
4853	 G9990	 1	 1.618226e-15	 1.705299e+03	 0
4854	 G1537	 1	 1.619158e-15	 1.705361e+03	 0
4855	 G14890	 1	 1.620665e-15	 1.706116e+03	 0
4856	 G5057	 1	 1.625637e-15	 1.705713e+03	 0
4857	 G9112	 1	 1.625759e-15	 1.705939e+03	 0
4858	 G6624	 1	 1.626134e-15	 1.704920e+03	 0
4859	 G2870	 1	 1.626451e-15	 1.707035e+03	 0
4860	 G18807	 1	 1.627751e-15	 1.708763e+03	 0
4861	 G16901	 1	 1.630237e-15	 1.711155e+03	 0
4862	 G1471	 1	 1.630341e-15	 1.705668e+03	 0
4863	 G6954	 1	 1.632827e-15	 1.704487e+03	 0
4864	 G8344	 1	 1.635089e-15	 1.705020e+03	 0
4865	 G8780	 1	 1.635515e-15	 1.705380e+03	 0
4866	 G11069	 1	 1.638105e-15	 1.704274e+03	 0
4867	 G12779	 1	 1.642908e-15	 1.706554e+03	 0
4868	 G15746	 1	 1.643761e-15	 1.705288e+03	 0
4869	 G8722	 1	 1.648605e-15	 1.703913e+03	 0
4870	 G20814	 1	 1.655674e-15	 1.703931e+03	 0
4871	 G4813	 1	 1.657097e-15	 1.709199e+03	 0
4872	 G8165	 1	 1.658513e-15	 1.702758e+03	 0
4873	 G101	 1	 1.660595e-15	 1.704660e+03	 0
4874	 G4292	 1	 1.662768e-15	 1.703830e+03	 0
