Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
5151	 G6040	 1	 2.958676e-30	 1.637082e+03	 0
5152	 G18718	 1	 2.976427e-30	 1.636910e+03	 0
5153	 G20664	 1	 2.979377e-30	 1.637046e+03	 0
5154	 G13644	 1	 2.984839e-30	 1.636927e+03	 0
5155	 G13977	 1	 3.037646e-30	 1.636379e+03	 0
5156	 G1818	 1	 3.037792e-30	 1.634852e+03	 0
5157	 G22558	 1	 3.062832e-30	 1.636380e+03	 0
5158	 G21274	 1	 3.080195e-30	 1.636059e+03	 0
5159	 G5210	 1	 3.087823e-30	 1.636220e+03	 0
5160	 G14435	 1	 3.106945e-30	 1.636038e+03	 0
5161	 G16534	 1	 3.109604e-30	 1.635789e+03	 0
5162	 G12308	 1	 3.112797e-30	 1.635948e+03	 0
5163	 G1631	 1	 3.134155e-30	 1.635623e+03	 0
5164	 G7337	 1	 3.144897e-30	 1.635401e+03	 0
5165	 G7397	 1	 3.155635e-30	 1.635613e+03	 0
5166	 G3603	 1	 3.160044e-30	 1.635493e+03	 0
5167	 G14686	 1	 3.160418e-30	 1.635373e+03	 0
5168	 G4826	 1	 3.167918e-30	 1.635502e+03	 0
5169	 G1202	 1	 3.181452e-30	 1.635374e+03	 0
5170	 G10642	 1	 3.201070e-30	 1.635333e+03	 0
5171	 G6963	 1	 3.219612e-30	 1.635070e+03	 0
5172	 G22221	 1	 3.223184e-30	 1.635031e+03	 0
5173	 G7429	 1	 3.264719e-30	 1.634842e+03	 0
5174	 G12326	 1	 3.268465e-30	 1.634832e+03	 0
5175	 G9014	 1	 3.284121e-30	 1.634572e+03	 0
5176	 G19132	 1	 3.289923e-30	 1.633948e+03	 0
5177	 G13119	 1	 3.303605e-30	 1.634486e+03	 0
5178	 G7464	 1	 3.311161e-30	 1.633834e+03	 0
5179	 G1289	 1	 3.334653e-30	 1.633747e+03	 0
5180	 G10635	 1	 3.338167e-30	 1.634326e+03	 0
5181	 G9549	 1	 3.387214e-30	 1.633990e+03	 0
5182	 G11338	 1	 3.408767e-30	 1.633372e+03	 0
5183	 G1172	 1	 3.409627e-30	 1.633797e+03	 0
5184	 G9374	 1	 3.419130e-30	 1.633684e+03	 0
5185	 G18742	 1	 3.440069e-30	 1.633602e+03	 0
5186	 G1780	 1	 3.450986e-30	 1.632983e+03	 0
5187	 G5068	 1	 3.459094e-30	 1.633528e+03	 0
5188	 G6961	 1	 3.472915e-30	 1.633414e+03	 0
5189	 G8378	 1	 3.559635e-30	 1.632627e+03	 0
5190	 G21143	 1	 3.574473e-30	 1.632707e+03	 0
5191	 G16683	 1	 3.610472e-30	 1.632260e+03	 0
5192	 G14049	 1	 3.613476e-30	 1.632473e+03	 0
5193	 G3971	 1	 3.619282e-30	 1.632062e+03	 0
5194	 G13095	 1	 3.633419e-30	 1.631755e+03	 0
5195	 G16620	 1	 3.636967e-30	 1.632253e+03	 0
5196	 G14050	 1	 3.662144e-30	 1.632072e+03	 0
5197	 G4835	 1	 3.678756e-30	 1.630576e+03	 0
5198	 G4906	 1	 3.712819e-30	 1.631763e+03	 0
5199	 G7861	 1	 3.758124e-30	 1.631033e+03	 0
5200	 G13386	 1	 3.786019e-30	 1.631413e+03	 0
5201	 G20185	 1	 3.787917e-30	 1.631367e+03	 0
5202	 G9390	 1	 3.798676e-30	 1.631290e+03	 0
5203	 G3384	 1	 3.847159e-30	 1.630973e+03	 0
5204	 G13759	 1	 3.858853e-30	 1.630517e+03	 0
5205	 G13841	 1	 3.917826e-30	 1.630490e+03	 0
5206	 G7959	 1	 3.924434e-30	 1.630558e+03	 0
5207	 G16476	 1	 4.023391e-30	 1.627773e+03	 0
5208	 G20584	 1	 4.108087e-30	 1.627274e+03	 0
5209	 G2056	 1	 4.150616e-30	 1.629185e+03	 0
5210	 G20670	 1	 4.156394e-30	 1.629181e+03	 0
5211	 G7428	 1	 4.182788e-30	 1.628253e+03	 0
5212	 G8683	 1	 4.221733e-30	 1.628703e+03	 0
5213	 G10172	 1	 4.222510e-30	 1.628088e+03	 0
5214	 G3486	 1	 4.257459e-30	 1.628388e+03	 0
5215	 G2580	 1	 4.282657e-30	 1.628412e+03	 0
5216	 G2345	 1	 4.282846e-30	 1.628425e+03	 0
5217	 G982	 1	 4.304854e-30	 1.628334e+03	 0
5218	 G8636	 1	 4.311960e-30	 1.628294e+03	 0
5219	 G12844	 1	 4.312300e-30	 1.628319e+03	 0
5220	 G19701	 1	 4.329692e-30	 1.628210e+03	 0
5221	 G1572	 1	 4.336902e-30	 1.628050e+03	 0
5222	 G7859	 1	 4.342924e-30	 1.628029e+03	 0
5223	 G7770	 1	 4.359946e-30	 1.628037e+03	 0
5224	 G16960	 1	 4.360224e-30	 1.627939e+03	 0
5225	 G7765	 1	 4.376092e-30	 1.627885e+03	 0
5226	 G2877	 1	 4.378690e-30	 1.627425e+03	 0
5227	 G9248	 1	 4.395464e-30	 1.627418e+03	 0
5228	 G13656	 1	 4.409595e-30	 1.627711e+03	 0
5229	 G9851	 1	 4.435143e-30	 1.627553e+03	 0
5230	 G7564	 1	 4.436398e-30	 1.626749e+03	 0
5231	 G1143	 1	 4.450322e-30	 1.627534e+03	 0
5232	 G10470	 1	 4.470299e-30	 1.627464e+03	 0
5233	 G2959	 1	 4.473824e-30	 1.627460e+03	 0
5234	 G16408	 1	 4.480003e-30	 1.627419e+03	 0
5235	 G4438	 1	 4.487253e-30	 1.627389e+03	 0
5236	 G13166	 1	 4.499379e-30	 1.627135e+03	 0
5237	 G14246	 1	 4.507585e-30	 1.625950e+03	 0
5238	 G17097	 1	 4.522428e-30	 1.627209e+03	 0
5239	 G12073	 1	 4.670290e-30	 1.626132e+03	 0
5240	 G12291	 1	 4.680814e-30	 1.626355e+03	 0
5241	 G8384	 1	 4.686300e-30	 1.626297e+03	 0
5242	 G20940	 1	 4.710838e-30	 1.625558e+03	 0
5243	 G5146	 1	 4.748040e-30	 1.625906e+03	 0
5244	 G8007	 1	 4.753882e-30	 1.625960e+03	 0
5245	 G8918	 1	 4.756987e-30	 1.625884e+03	 0
5246	 G5541	 1	 4.771151e-30	 1.625925e+03	 0
5247	 G1944	 1	 4.828111e-30	 1.624666e+03	 0
5248	 G21798	 1	 4.835751e-30	 1.625416e+03	 0
5249	 G549	 1	 4.877873e-30	 1.625388e+03	 0
5250	 G287	 1	 4.881998e-30	 1.625362e+03	 0
5251	 G3840	 1	 4.885394e-30	 1.625350e+03	 0
5252	 G15350	 1	 4.902567e-30	 1.623865e+03	 0
5253	 G19664	 1	 4.905177e-30	 1.625028e+03	 0
5254	 G2717	 1	 4.916599e-30	 1.625077e+03	 0
5255	 G13541	 1	 4.917497e-30	 1.624662e+03	 0
5256	 G13787	 1	 5.047793e-30	 1.624592e+03	 0
5257	 G16510	 1	 5.074168e-30	 1.624137e+03	 0
5258	 G12152	 1	 5.134942e-30	 1.623544e+03	 0
5259	 G2557	 1	 5.155072e-30	 1.624084e+03	 0
5260	 G19939	 1	 5.179989e-30	 1.623598e+03	 0
5261	 G6810	 1	 5.214632e-30	 1.623851e+03	 0
5262	 G11024	 1	 5.232836e-30	 1.623697e+03	 0
5263	 G16727	 1	 5.234214e-30	 1.623601e+03	 0
5264	 G7642	 1	 5.264570e-30	 1.623526e+03	 0
5265	 G15803	 1	 5.274387e-30	 1.623515e+03	 0
5266	 G2370	 1	 5.344727e-30	 1.623198e+03	 0
5267	 G7829	 1	 5.375695e-30	 1.622369e+03	 0
5268	 G7999	 1	 5.401579e-30	 1.622435e+03	 0
5269	 G19442	 1	 5.500406e-30	 1.622375e+03	 0
5270	 G16609	 1	 5.546736e-30	 1.622312e+03	 0
5271	 G12947	 1	 5.561309e-30	 1.622031e+03	 0
5272	 G13322	 1	 5.579758e-30	 1.621764e+03	 0
5273	 G13768	 1	 5.589176e-30	 1.622117e+03	 0
5274	 G8519	 1	 5.649349e-30	 1.619827e+03	 0
5275	 G21213	 1	 5.722190e-30	 1.621442e+03	 0
5276	 G21539	 1	 5.737707e-30	 1.621536e+03	 0
5277	 G6666	 1	 5.772577e-30	 1.620989e+03	 0
5278	 G2059	 1	 5.792685e-30	 1.621083e+03	 0
5279	 G15323	 1	 5.793400e-30	 1.621321e+03	 0
5280	 G9460	 1	 5.838564e-30	 1.621082e+03	 0
5281	 G22374	 1	 5.842903e-30	 1.621078e+03	 0
5282	 G10403	 1	 5.858258e-30	 1.620767e+03	 0
5283	 G13116	 1	 5.930820e-30	 1.620697e+03	 0
5284	 G752	 1	 5.977686e-30	 1.619994e+03	 0
5285	 G19414	 1	 5.980441e-30	 1.620489e+03	 0
5286	 G19129	 1	 6.098154e-30	 1.620014e+03	 0
5287	 G2669	 1	 6.124351e-30	 1.619996e+03	 0
5288	 G21122	 1	 6.138634e-30	 1.619994e+03	 0
5289	 G10306	 1	 6.163816e-30	 1.619808e+03	 0
5290	 G21726	 1	 6.166099e-30	 1.619791e+03	 0
5291	 G19831	 1	 6.234545e-30	 1.619555e+03	 0
5292	 G19100	 1	 6.243425e-30	 1.619480e+03	 0
5293	 G20532	 1	 6.243496e-30	 1.619315e+03	 0
5294	 G13816	 1	 6.350320e-30	 1.619183e+03	 0
5295	 G7414	 1	 6.414497e-30	 1.618789e+03	 0
5296	 G10458	 1	 6.476716e-30	 1.618350e+03	 0
5297	 G16505	 1	 6.513801e-30	 1.617615e+03	 0
5298	 G15462	 1	 6.774270e-30	 1.617543e+03	 0
5299	 G2153	 1	 6.786117e-30	 1.617387e+03	 0
5300	 G8481	 1	 6.849773e-30	 1.616817e+03	 0
5301	 G15085	 1	 6.878410e-30	 1.617202e+03	 0
5302	 G15334	 1	 6.945115e-30	 1.617085e+03	 0
5303	 G18839	 1	 6.976608e-30	 1.616916e+03	 0
5304	 G10290	 1	 6.984019e-30	 1.616706e+03	 0
5305	 G16514	 1	 7.015769e-30	 1.616816e+03	 0
5306	 G19265	 1	 7.037954e-30	 1.616600e+03	 0
5307	 G20305	 1	 7.044169e-30	 1.616600e+03	 0
5308	 G12134	 1	 7.057465e-30	 1.616603e+03	 0
5309	 G13664	 1	 7.060803e-30	 1.616663e+03	 0
5310	 G9086	 1	 7.112875e-30	 1.616403e+03	 0
5311	 G1771	 1	 7.123139e-30	 1.616258e+03	 0
5312	 G16058	 1	 7.244454e-30	 1.615787e+03	 0
5313	 G14662	 1	 7.358022e-30	 1.615514e+03	 0
5314	 G19959	 1	 7.380845e-30	 1.615612e+03	 0
5315	 G20509	 1	 7.442419e-30	 1.615365e+03	 0
5316	 G15477	 1	 7.480503e-30	 1.615334e+03	 0
5317	 G7559	 1	 7.484252e-30	 1.615317e+03	 0
5318	 G13415	 1	 7.519413e-30	 1.615009e+03	 0
5319	 G8436	 1	 7.538390e-30	 1.615121e+03	 0
5320	 G3174	 1	 7.540180e-30	 1.614479e+03	 0
5321	 G10001	 1	 7.573921e-30	 1.615049e+03	 0
5322	 G1264	 1	 7.661088e-30	 1.614684e+03	 0
5323	 G12845	 1	 7.726128e-30	 1.614515e+03	 0
5324	 G16709	 1	 7.727433e-30	 1.614532e+03	 0
5325	 G984	 1	 7.751846e-30	 1.614455e+03	 0
5326	 G14932	 1	 7.755312e-30	 1.614414e+03	 0
5327	 G7991	 1	 7.946858e-30	 1.613874e+03	 0
5328	 G15586	 1	 7.970518e-30	 1.613729e+03	 0
5329	 G18777	 1	 8.055423e-30	 1.613520e+03	 0
5330	 G20118	 1	 8.131075e-30	 1.613223e+03	 0
5331	 G22571	 1	 8.168486e-30	 1.613110e+03	 0
5332	 G7293	 1	 8.174702e-30	 1.613124e+03	 0
5333	 G22485	 1	 8.177263e-30	 1.613227e+03	 0
5334	 G707	 1	 8.192057e-30	 1.613055e+03	 0
5335	 G10241	 1	 8.197810e-30	 1.613104e+03	 0
5336	 G21561	 1	 8.227984e-30	 1.612812e+03	 0
5337	 G5503	 1	 8.230752e-30	 1.613064e+03	 0
5338	 G9468	 1	 8.241440e-30	 1.612646e+03	 0
5339	 G5045	 1	 8.330769e-30	 1.612706e+03	 0
5340	 G16517	 1	 8.339810e-30	 1.612392e+03	 0
5341	 G19022	 1	 8.491845e-30	 1.612172e+03	 0
5342	 G20147	 1	 8.506696e-30	 1.612224e+03	 0
5343	 G8005	 1	 8.635715e-30	 1.611950e+03	 0
5344	 G684	 1	 8.732460e-30	 1.611661e+03	 0
5345	 G4704	 1	 8.784064e-30	 1.610544e+03	 0
5346	 G10567	 1	 8.845278e-30	 1.611303e+03	 0
5347	 G14117	 1	 8.943544e-30	 1.610989e+03	 0
5348	 G8223	 1	 9.041753e-30	 1.610456e+03	 0
5349	 G11043	 1	 9.085574e-30	 1.610717e+03	 0
5350	 G14472	 1	 9.128461e-30	 1.610428e+03	 0
5351	 G20122	 1	 9.135060e-30	 1.610427e+03	 0
5352	 G10996	 1	 9.295588e-30	 1.610177e+03	 0
5353	 G20815	 1	 9.436747e-30	 1.609353e+03	 0
5354	 G4686	 1	 9.553527e-30	 1.609392e+03	 0
5355	 G16947	 1	 9.597135e-30	 1.609382e+03	 0
5356	 G10922	 1	 9.605742e-30	 1.609374e+03	 0
5357	 G10960	 1	 9.626649e-30	 1.609316e+03	 0
5358	 G14368	 1	 9.629035e-30	 1.609314e+03	 0
5359	 G115	 1	 9.630389e-30	 1.609204e+03	 0
5360	 G20156	 1	 9.632704e-30	 1.608750e+03	 0
5361	 G1654	 1	 9.658701e-30	 1.607565e+03	 0
5362	 G7333	 1	 9.714020e-30	 1.609161e+03	 0
5363	 G14142	 1	 9.816522e-30	 1.608731e+03	 0
5364	 G18843	 1	 9.841920e-30	 1.608643e+03	 0
5365	 G8244	 1	 9.862708e-30	 1.608779e+03	 0
5366	 G756	 1	 9.903365e-30	 1.608659e+03	 0
5367	 G21727	 1	 9.924394e-30	 1.608663e+03	 0
5368	 G13973	 1	 9.940936e-30	 1.604452e+03	 0
5369	 G7143	 1	 1.005092e-29	 1.608074e+03	 0
5370	 G16568	 1	 1.006272e-29	 1.607512e+03	 0
5371	 G10549	 1	 1.009249e-29	 1.608240e+03	 0
5372	 G16339	 1	 1.015773e-29	 1.607651e+03	 0
5373	 G10032	 1	 1.017011e-29	 1.606078e+03	 0
5374	 G9358	 1	 1.021421e-29	 1.607926e+03	 0
5375	 G2673	 1	 1.023458e-29	 1.607875e+03	 0
5376	 G15465	 1	 1.023761e-29	 1.607668e+03	 0
5377	 G11019	 1	 1.041523e-29	 1.607431e+03	 0
5378	 G14296	 1	 1.045928e-29	 1.607144e+03	 0
5379	 G19358	 1	 1.051299e-29	 1.607310e+03	 0
5380	 G1709	 1	 1.062377e-29	 1.606809e+03	 0
5381	 G8432	 1	 1.081690e-29	 1.606632e+03	 0
5382	 G19421	 1	 1.103569e-29	 1.605843e+03	 0
5383	 G5214	 1	 1.105057e-29	 1.606125e+03	 0
5384	 G1686	 1	 1.105685e-29	 1.602340e+03	 0
5385	 G1864	 1	 1.122640e-29	 1.605480e+03	 0
5386	 G9249	 1	 1.123416e-29	 1.605671e+03	 0
5387	 G22677	 1	 1.124545e-29	 1.605263e+03	 0
5388	 G21757	 1	 1.127453e-29	 1.605587e+03	 0
5389	 G11160	 1	 1.128307e-29	 1.605142e+03	 0
5390	 G12399	 1	 1.178490e-29	 1.604559e+03	 0
5391	 G10322	 1	 1.179127e-29	 1.604600e+03	 0
5392	 G1986	 1	 1.198463e-29	 1.603918e+03	 0
5393	 G21192	 1	 1.200152e-29	 1.603688e+03	 0
5394	 G20263	 1	 1.202675e-29	 1.604076e+03	 0
5395	 G8068	 1	 1.202681e-29	 1.604121e+03	 0
5396	 G16704	 1	 1.210080e-29	 1.603715e+03	 0
5397	 G19689	 1	 1.210319e-29	 1.603833e+03	 0
5398	 G18541	 1	 1.224526e-29	 1.603565e+03	 0
5399	 G19171	 1	 1.224824e-29	 1.602804e+03	 0
5400	 G7716	 1	 1.230581e-29	 1.603427e+03	 0
5401	 G20223	 1	 1.232281e-29	 1.603037e+03	 0
5402	 G9218	 1	 1.247901e-29	 1.603214e+03	 0
5403	 G2016	 1	 1.261562e-29	 1.602935e+03	 0
5404	 G7700	 1	 1.300692e-29	 1.602207e+03	 0
5405	 G2433	 1	 1.322049e-29	 1.601412e+03	 0
5406	 G121	 1	 1.331370e-29	 1.601568e+03	 0
5407	 G1425	 1	 1.346739e-29	 1.601431e+03	 0
5408	 G8655	 1	 1.350815e-29	 1.601349e+03	 0
5409	 G10694	 1	 1.355364e-29	 1.600896e+03	 0
5410	 G19413	 1	 1.357603e-29	 1.601136e+03	 0
5411	 G13894	 1	 1.359138e-29	 1.599311e+03	 0
5412	 G22472	 1	 1.360673e-29	 1.601195e+03	 0
5413	 G20191	 1	 1.374187e-29	 1.600931e+03	 0
5414	 G14502	 1	 1.385530e-29	 1.600773e+03	 0
5415	 G8310	 1	 1.392532e-29	 1.600239e+03	 0
5416	 G15218	 1	 1.405750e-29	 1.600156e+03	 0
5417	 G16759	 1	 1.405852e-29	 1.600344e+03	 0
5418	 G10662	 1	 1.408781e-29	 1.600332e+03	 0
5419	 G2918	 1	 1.408837e-29	 1.600334e+03	 0
5420	 G7985	 1	 1.416551e-29	 1.600234e+03	 0
5421	 G11009	 1	 1.424139e-29	 1.600070e+03	 0
5422	 G1847	 1	 1.487274e-29	 1.596450e+03	 0
5423	 G11846	 1	 1.487324e-29	 1.599069e+03	 0
5424	 G12264	 1	 1.540570e-29	 1.598258e+03	 0
5425	 G1222	 1	 1.548376e-29	 1.597708e+03	 0
5426	 G8077	 1	 1.563176e-29	 1.597617e+03	 0
5427	 G9686	 1	 1.576046e-29	 1.597688e+03	 0
5428	 G3582	 1	 1.580363e-29	 1.597537e+03	 0
5429	 G14047	 1	 1.597657e-29	 1.596822e+03	 0
5430	 G10964	 1	 1.613892e-29	 1.597036e+03	 0
5431	 G17158	 1	 1.616250e-29	 1.597083e+03	 0
5432	 G3605	 1	 1.617900e-29	 1.597115e+03	 0
5433	 G7058	 1	 1.628867e-29	 1.596770e+03	 0
5434	 G749	 1	 1.637021e-29	 1.596378e+03	 0
5435	 G3317	 1	 1.647729e-29	 1.596636e+03	 0
5436	 G21733	 1	 1.664484e-29	 1.596444e+03	 0
5437	 G4527	 1	 1.667130e-29	 1.595835e+03	 0
5438	 G6755	 1	 1.679791e-29	 1.596090e+03	 0
5439	 G2611	 1	 1.687998e-29	 1.593207e+03	 0
5440	 G20282	 1	 1.700927e-29	 1.595849e+03	 0
5441	 G18473	 1	 1.702868e-29	 1.595865e+03	 0
5442	 G283	 1	 1.705789e-29	 1.595810e+03	 0
5443	 G554	 1	 1.720366e-29	 1.595643e+03	 0
5444	 G5085	 1	 1.723921e-29	 1.595493e+03	 0
5445	 G10974	 1	 1.728797e-29	 1.595364e+03	 0
5446	 G15313	 1	 1.732541e-29	 1.595438e+03	 0
5447	 G13744	 1	 1.740260e-29	 1.595315e+03	 0
5448	 G7636	 1	 1.750713e-29	 1.595266e+03	 0
5449	 G13389	 1	 1.783361e-29	 1.594518e+03	 0
5450	 G997	 1	 1.788430e-29	 1.593175e+03	 0
5451	 G17822	 1	 1.791071e-29	 1.594718e+03	 0
5452	 G2414	 1	 1.792150e-29	 1.594337e+03	 0
5453	 G8804	 1	 1.804004e-29	 1.593193e+03	 0
5454	 G12386	 1	 1.813662e-29	 1.593400e+03	 0
5455	 G7303	 1	 1.821488e-29	 1.594189e+03	 0
5456	 G18753	 1	 1.836153e-29	 1.592638e+03	 0
5457	 G12260	 1	 1.845890e-29	 1.593520e+03	 0
5458	 G2894	 1	 1.865743e-29	 1.593537e+03	 0
5459	 G12656	 1	 1.872088e-29	 1.593607e+03	 0
5460	 G8281	 1	 1.873355e-29	 1.592790e+03	 0
5461	 G11106	 1	 1.892404e-29	 1.590536e+03	 0
5462	 G3487	 1	 1.902964e-29	 1.593000e+03	 0
5463	 G3024	 1	 1.915006e-29	 1.593012e+03	 0
5464	 G945	 1	 1.927416e-29	 1.592383e+03	 0
5465	 G514	 1	 1.929951e-29	 1.591575e+03	 0
5466	 G11312	 1	 1.939833e-29	 1.592663e+03	 0
5467	 G118	 1	 1.940478e-29	 1.592766e+03	 0
5468	 G1332	 1	 1.951408e-29	 1.591978e+03	 0
5469	 G17184	 1	 1.985660e-29	 1.592125e+03	 0
5470	 G10719	 1	 1.990037e-29	 1.592172e+03	 0
5471	 G21008	 1	 2.002316e-29	 1.591836e+03	 0
5472	 G13784	 1	 2.002973e-29	 1.591889e+03	 0
5473	 G11505	 1	 2.004736e-29	 1.591799e+03	 0
5474	 G2263	 1	 2.010863e-29	 1.590365e+03	 0
5475	 G14629	 1	 2.015252e-29	 1.591695e+03	 0
5476	 G434	 1	 2.017956e-29	 1.591886e+03	 0
5477	 G6871	 1	 2.018416e-29	 1.591543e+03	 0
5478	 G11300	 1	 2.018565e-29	 1.591654e+03	 0
5479	 G18029	 1	 2.019550e-29	 1.591883e+03	 0
5480	 G8032	 1	 2.020610e-29	 1.591706e+03	 0
5481	 G13220	 1	 2.024176e-29	 1.591575e+03	 0
5482	 G10169	 1	 2.076994e-29	 1.590730e+03	 0
5483	 G15107	 1	 2.084171e-29	 1.591034e+03	 0
5484	 G12503	 1	 2.093924e-29	 1.590844e+03	 0
5485	 G13422	 1	 2.100313e-29	 1.590285e+03	 0
5486	 G21448	 1	 2.129049e-29	 1.590506e+03	 0
5487	 G396	 1	 2.130644e-29	 1.590484e+03	 0
5488	 G13853	 1	 2.144731e-29	 1.590277e+03	 0
5489	 G8169	 1	 2.158999e-29	 1.590260e+03	 0
5490	 G1285	 1	 2.159055e-29	 1.589808e+03	 0
5491	 G3991	 1	 2.164217e-29	 1.589884e+03	 0
5492	 G12535	 1	 2.214036e-29	 1.589658e+03	 0
5493	 G20006	 1	 2.229842e-29	 1.589417e+03	 0
5494	 G9809	 1	 2.232815e-29	 1.589452e+03	 0
5495	 G5723	 1	 2.236845e-29	 1.589463e+03	 0
5496	 G18998	 1	 2.273165e-29	 1.588288e+03	 0
5497	 G15135	 1	 2.284763e-29	 1.588662e+03	 0
5498	 G19494	 1	 2.286613e-29	 1.588841e+03	 0
5499	 G15727	 1	 2.287641e-29	 1.588857e+03	 0
5500	 G21394	 1	 2.288209e-29	 1.588678e+03	 0
5501	 G13672	 1	 2.298836e-29	 1.588814e+03	 0
5502	 G3181	 1	 2.305905e-29	 1.588551e+03	 0
5503	 G8107	 1	 2.326358e-29	 1.588442e+03	 0
5504	 G17188	 1	 2.344817e-29	 1.588301e+03	 0
5505	 G21447	 1	 2.347904e-29	 1.587832e+03	 0
5506	 G14518	 1	 2.349794e-29	 1.587793e+03	 0
5507	 G100	 1	 2.376883e-29	 1.587871e+03	 0
5508	 G5218	 1	 2.385740e-29	 1.585985e+03	 0
5509	 G17777	 1	 2.405889e-29	 1.586802e+03	 0
5510	 G3389	 1	 2.432534e-29	 1.587412e+03	 0
5511	 G2914	 1	 2.434020e-29	 1.587399e+03	 0
5512	 G2625	 1	 2.446882e-29	 1.587309e+03	 0
5513	 G15143	 1	 2.465734e-29	 1.586821e+03	 0
5514	 G1628	 1	 2.466195e-29	 1.587123e+03	 0
5515	 G14154	 1	 2.471293e-29	 1.586992e+03	 0
5516	 G1434	 1	 2.484144e-29	 1.586756e+03	 0
5517	 G15420	 1	 2.488555e-29	 1.586912e+03	 0
5518	 G7243	 1	 2.491600e-29	 1.586245e+03	 0
5519	 G14410	 1	 2.540340e-29	 1.586326e+03	 0
5520	 G13969	 1	 2.541452e-29	 1.585843e+03	 0
5521	 G10124	 1	 2.548576e-29	 1.586300e+03	 0
5522	 G8210	 1	 2.565265e-29	 1.586190e+03	 0
5523	 G5857	 1	 2.572560e-29	 1.585971e+03	 0
5524	 G13324	 1	 2.577234e-29	 1.586084e+03	 0
5525	 G3817	 1	 2.593248e-29	 1.584197e+03	 0
5526	 G16940	 1	 2.595268e-29	 1.584336e+03	 0
5527	 G738	 1	 2.623433e-29	 1.585502e+03	 0
5528	 G18796	 1	 2.679177e-29	 1.585080e+03	 0
5529	 G14836	 1	 2.683236e-29	 1.584890e+03	 0
5530	 G11402	 1	 2.703748e-29	 1.584909e+03	 0
5531	 G9399	 1	 2.731648e-29	 1.584699e+03	 0
5532	 G12913	 1	 2.747401e-29	 1.584527e+03	 0
5533	 G17033	 1	 2.751851e-29	 1.584564e+03	 0
5534	 G7013	 1	 2.774510e-29	 1.584008e+03	 0
5535	 G7415	 1	 2.780777e-29	 1.584337e+03	 0
5536	 G10743	 1	 2.782279e-29	 1.584259e+03	 0
5537	 G15547	 1	 2.782892e-29	 1.584288e+03	 0
5538	 G493	 1	 2.801179e-29	 1.584165e+03	 0
5539	 G20818	 1	 2.813574e-29	 1.582784e+03	 0
5540	 G8944	 1	 2.819738e-29	 1.583414e+03	 0
5541	 G16495	 1	 2.822486e-29	 1.583867e+03	 0
5542	 G7347	 1	 2.854974e-29	 1.583607e+03	 0
5543	 G6025	 1	 2.865648e-29	 1.583657e+03	 0
5544	 G14022	 1	 2.868896e-29	 1.583556e+03	 0
5545	 G20133	 1	 2.872434e-29	 1.582808e+03	 0
5546	 G2272	 1	 2.893759e-29	 1.583389e+03	 0
5547	 G7049	 1	 2.922089e-29	 1.583125e+03	 0
5548	 G19731	 1	 2.953713e-29	 1.582773e+03	 0
5549	 G2809	 1	 2.975637e-29	 1.582127e+03	 0
5550	 G13441	 1	 3.009782e-29	 1.582279e+03	 0
5551	 G22222	 1	 3.044813e-29	 1.581887e+03	 0
5552	 G18303	 1	 3.049464e-29	 1.582027e+03	 0
5553	 G18623	 1	 3.069268e-29	 1.581645e+03	 0
5554	 G8476	 1	 3.070674e-29	 1.581957e+03	 0
5555	 G8981	 1	 3.135721e-29	 1.581441e+03	 0
5556	 G21657	 1	 3.179613e-29	 1.581090e+03	 0
5557	 G6692	 1	 3.228500e-29	 1.580744e+03	 0
5558	 G13743	 1	 3.239219e-29	 1.580506e+03	 0
5559	 G13529	 1	 3.241285e-29	 1.580609e+03	 0
5560	 G7290	 1	 3.269895e-29	 1.580438e+03	 0
5561	 G1245	 1	 3.290560e-29	 1.580312e+03	 0
5562	 G8241	 1	 3.296355e-29	 1.579579e+03	 0
5563	 G8834	 1	 3.303693e-29	 1.580052e+03	 0
5564	 G8522	 1	 3.352287e-29	 1.579781e+03	 0
5565	 G7844	 1	 3.372024e-29	 1.579628e+03	 0
5566	 G14073	 1	 3.383104e-29	 1.579605e+03	 0
5567	 G7528	 1	 3.396483e-29	 1.579610e+03	 0
5568	 G6055	 1	 3.411305e-29	 1.579424e+03	 0
5569	 G17321	 1	 3.424216e-29	 1.579293e+03	 0
5570	 G12371	 1	 3.432898e-29	 1.579155e+03	 0
5571	 G13624	 1	 3.438620e-29	 1.578848e+03	 0
5572	 G11077	 1	 3.457227e-29	 1.579162e+03	 0
5573	 G6805	 1	 3.465022e-29	 1.579087e+03	 0
5574	 G19531	 1	 3.499197e-29	 1.578843e+03	 0
5575	 G1950	 1	 3.528566e-29	 1.578722e+03	 0
5576	 G1278	 1	 3.553248e-29	 1.578341e+03	 0
5577	 G15512	 1	 3.561101e-29	 1.578504e+03	 0
5578	 G4874	 1	 3.576927e-29	 1.578333e+03	 0
5579	 G11941	 1	 3.577353e-29	 1.578222e+03	 0
5580	 G19340	 1	 3.589868e-29	 1.578286e+03	 0
5581	 G13703	 1	 3.594582e-29	 1.578211e+03	 0
5582	 G9071	 1	 3.597498e-29	 1.577647e+03	 0
5583	 G14469	 1	 3.613197e-29	 1.577958e+03	 0
5584	 G8415	 1	 3.659002e-29	 1.577665e+03	 0
5585	 G20735	 1	 3.665515e-29	 1.577750e+03	 0
5586	 G13425	 1	 3.682762e-29	 1.577542e+03	 0
